Supplier Id,Invoice Id,Invoice Date,Invoice Amount,Terms,Payment Date,Payment Amount
supplier_8,5DFC9E10-6F9A-459B-941A-618C72BE7737,2020-06-14,1834.54,90,,
supplier_8,DF4D6EA6-A37D-46C1-AEEE-1754D144332E,2020-05-02,11.11,60,,
supplier_8,53D60D2D-68E8-4763-9F04-6A209FA33704,2020-06-17,2294.68,30,,
supplier_8,15703B22-1DFA-42F7-8F10-C267DB85883C,2020-05-13,3044.26,120,,
supplier_9,61B2EF5C-D4CC-49D1-B372-3DE17642C25A,2020-03-31,919.83,90,,
supplier_10,922956D8-9A73-4E0F-8CDF-1DF426D217EF,2020-05-17,1643.40,60,,
supplier_10,54B35CF7-45CF-4583-8777-0371F40A4E0E,2020-04-04,2762.98,30,,
supplier_10,682EDE88-1360-4764-8AF0-AD20AF4F8AF3,2020-05-21,1134.55,120,,
supplier_10,193A0CA2-6AB3-40F0-BC77-2B2030923511,2020-04-08,1816.44,90,,
supplier_10,27561BB0-2B76-4A99-BF55-8CD087BA546B,2020-05-25,3623.2,60,,
supplier_10,C5171F16-80BF-4EC9-82C4-8968970D97A5,2020-04-20,4083.59,30,,
supplier_11,37D8B743-4310-48E9-B005-8B474C584D74,2020-06-06,903.17,120,,
supplier_11,79AAE46D-C6AF-4B72-B0B8-D64986431B46,2020-04-24,7252.74,90,,
supplier_11,9AB7CDFE-1EFC-4B50-8D77-D105EE8D379A,2020-06-10,897.31,60,,
supplier_11,F87F4F9B-92C1-4F68-81F7-E2AB1D571C62,2020-04-28,1190.89,60,,
supplier_11,185DC6C0-9C00-4351-9F74-1D55EB5214FF,2020-06-14,2028.46,30,,
supplier_11,0A84D20D-48A8-4B20-A66C-25D252C52A3D,2020-05-02,1328.3,120,,
supplier_11,EC5CCF51-B8F2-4701-B17A-99939A33DCA7,2020-06-17,2399.61,90,,
supplier_1,130CA496-F478-4521-9CA4-F8C61257C364,2020-05-13,435.18,60,,
supplier_1,44857936-BD2F-4AFC-B0BA-4E36C271A172,2020-03-31,1257.76,30,,
supplier_1,AB6C4C28-F738-4F77-B97F-EEFC36204F96,2020-05-17,829.33,120,,
supplier_2,5633051F-AE57-492E-868A-E5858CC9BA45,2020-04-04,520.90,90,,
supplier_2,CFB86172-3F38-4ED6-9EAA-F1ED37B070AA,2020-05-21,7147.48,60,,
supplier_2,8F996E60-A007-42BC-8E7B-80ED6FF6B6AB,2020-04-08,845.5,30,,
supplier_2,16B1B816-6D88-48B5-80FB-DA6848B25ACA,2020-05-25,2077.62,120,,
supplier_3,73C84F89-892E-4730-9E3E-650DE391D0BA,2020-04-20,194.20,90,,
supplier_3,4B2F688D-2DED-4422-9D31-98FA6983E439,2020-06-06,2659.77,60,,
supplier_3,8C9865F0-7BF5-4540-A8AC-37CFA420D80F,2020-04-24,3287.35,30,,
supplier_3,0584DEEE-E646-422C-B22E-69E1FD6D81A0,2020-06-10,409.92,120,,
supplier_3,6E4D9429-6A0E-410D-8AC3-28755EB26533,2020-04-28,1236.49,90,,
supplier_3,0438E0EB-8395-4A7A-B396-4282A3E7A60F,2020-06-14,7562.32,30,2020-07-14,7478.32
supplier_1,AF400DA9-88CC-4C06-94DB-2982A9EB518A,2020-04-14,7992.18,90,,
supplier_2,5A8ADF3C-2114-4B64-848A-7C24727DBEB1,2020-05-31,1267.76,90,,
supplier_2,69915BF1-A2DC-4548-A5D8-A85E8BE04F48,2020-04-18,1769.65,60,,
supplier_2,C36C1CE2-606D-4DFF-A1A0-09B966673C71,2020-06-04,324.23,30,2020-07-04,324.23
supplier_9,F6CBAFD3-108A-44EB-B9E2-D17A16B65953,2020-04-13,2152.31,120,,
supplier_9,6737632C-ADB6-41CC-AC6B-E69C3B5DCDE2,2020-05-30,2949.89,90,,
supplier_9,6AC69229-50D7-4151-A42C-23F9B2EB12E2,2020-04-17,847.46,60,2020-06-16,847.46
supplier_5,B2749731-3596-4F96-9D2E-E367B2880927,2020-06-02,2210.55,60,,
supplier_6,8D5CC858-2336-42B0-8236-D543E2FBC2F3,2020-04-20,677.12,30,,
supplier_6,E3E76C27-64B8-4CEB-830C-D78A1DB3AF2A,2020-06-06,2643.70,120,,
supplier_6,F342FDBD-436F-4E33-A78A-E1BA223FAB53,2020-04-24,618.27,90,,
supplier_6,62A10966-4753-454F-A1D6-DAE9D5A34E68,2020-06-10,849.84,60,,
supplier_6,182BDD5A-AD27-4CED-A049-594E0DB41028,2020-04-28,8790.42,30,,
supplier_6,88707A89-193D-4A9D-BF83-15F1919BC2E1,2020-06-14,1666.99,30,,
supplier_6,D720176C-6F68-43C1-BA61-B8E1EDCC9833,2020-05-10,1575.57,120,,
supplier_7,EDDD7FC3-904F-4092-B7C5-C28001863390,2020-03-28,2419.14,90,,
supplier_7,5706C002-8DDE-4C99-96B0-503C01080E49,2020-05-14,3481.71,60,,
supplier_7,96BFCED9-DB99-48C6-96DE-28A03F83E4A5,2020-03-31,501.29,30,,
supplier_7,567F776B-AC0C-4640-A449-A254BC2F4F92,2020-05-17,3281.86,120,,
supplier_7,17134E3A-E764-4BAF-A6B0-07B41DE81585,2020-04-04,3912.43,90,,
supplier_8,A956CCB5-54F3-4C63-85BB-811CF01E84A9,2020-05-21,591.1,60,,
supplier_8,EEB6A8E3-0D10-46EB-AB6B-88DC93A227F9,2020-04-08,1382.58,30,,
supplier_9,D94B0B59-2084-4765-8AF0-A701AAD113F6,2020-06-02,1453.16,120,,
supplier_9,54D3041B-E69B-4E75-8264-1B5F1204B1C8,2020-04-20,1499.73,90,,
supplier_9,62C26E2C-B2CF-4041-9D67-E2D6B733BCEB,2020-06-06,107.30,60,,
supplier_9,71F69C28-A456-43DC-BB36-D83303696851,2020-04-24,2314.88,30,,
supplier_9,42ED28EC-8FFF-485C-BB51-96C69573F70F,2020-06-10,3428.45,120,,
supplier_9,B1C3870A-25CC-420A-B093-2C7F6F77A58F,2020-04-28,466.2,90,,
supplier_9,9AC8B31B-175D-4BA9-8503-F1E01EBFC8EA,2020-06-14,5943.92,60,,
supplier_10,A700C35A-F029-4432-B2F6-A4DDD694E174,2020-05-10,243.49,60,,
supplier_10,8DFE1CEF-4622-4F15-8132-B5BF6E2F9C34,2020-03-28,1676.7,30,,
supplier_10,D0C54C59-2040-4A42-8C8F-25694D7DF86C,2020-05-14,2393.64,120,,
supplier_10,D263FC61-EE56-450D-8D5E-62921016C32A,2020-04-01,269.21,90,,
supplier_10,2EF5D8BC-C407-4E3E-A1FC-22AB16954E28,2020-05-17,1963.79,60,,
supplier_10,EF387B42-0291-446A-9FE0-C7BB4E5BDD3E,2020-04-04,108.36,30,,
supplier_10,2C439957-24AF-4DA9-A4A9-9365C31E2FB2,2020-05-21,995.93,120,,
supplier_11,41C0B903-0593-4247-9332-9FB8C85204F7,2020-04-16,9520.51,90,,
supplier_1,AC02575B-72C3-496B-ACC8-560DDC08E53B,2020-06-02,2031.8,60,,
supplier_1,3777A4DF-2C70-4BE2-8353-D3F53144C8DF,2020-04-20,1721.66,30,,
supplier_1,68EE29B3-8FAD-417A-AE69-412D8FB613A1,2020-06-06,381.23,120,,
supplier_1,1CB5C6F0-C8F6-4944-A80A-E304BC113594,2020-04-24,2462.80,90,,
supplier_1,E42E9536-0667-42A1-B969-1825593D7EA4,2020-06-10,3155.38,60,,
supplier_1,29B2C7C6-E903-4960-B710-41A230309891,2020-04-28,1002.95,30,,
supplier_1,07D7EACC-E106-42BB-87F0-67730383D757,2020-03-24,4276.52,120,,
supplier_2,1CB618CE-ADB1-441C-9642-B06CF69B05B7,2020-05-10,1032.10,90,,
supplier_2,CBF3D16F-F4DA-4B79-BD4F-FF624DF2725F,2020-03-28,1909.67,90,,
supplier_2,567A6F5A-19A2-439A-8A1D-72F73F008B71,2020-05-14,436.24,60,,
supplier_2,C0E4EB93-A034-405D-A88A-79446460529F,2020-04-01,3957.82,30,,
supplier_2,FA862EC4-0C80-4330-BA06-DB764890C276,2020-05-17,2125.39,120,,
supplier_2,5F86BB5D-28E6-46F5-95C8-B42EC7EDE3C3,2020-04-04,608.97,90,,
supplier_2,FE2FC30A-6969-44FD-942E-EB622C84711C,2020-05-21,7587.54,60,,
supplier_3,054D1857-5491-452D-A92E-84B89267EC4A,2020-04-16,1065.11,30,,
supplier_4,5CA49C91-4C6C-4834-9283-607B9D775298,2020-06-02,6673.69,120,,
supplier_4,A5B4C0E9-C713-43EF-B975-C1CF93F94CB0,2020-04-20,608.26,90,,
supplier_4,038A509F-595E-4807-8F88-638A9B5FF4AD,2020-06-06,997.15,60,,
supplier_4,1CBA2311-013E-4B4A-8AAC-5C4A46BC39EC,2020-04-24,1883.73,30,,
supplier_4,AB160616-6091-488A-974B-994ED4842E20,2020-06-10,415.30,120,,
supplier_4,EFD80C9D-704B-491E-A047-9048CED93637,2020-04-28,2206.88,90,,
supplier_5,4C5A69A0-5B08-4D87-BABA-565A505A1449,2020-03-24,290.45,60,,
supplier_5,E7884F95-582E-4EFD-A1EF-1260DAB6007B,2020-05-10,1141.2,30,,
supplier_5,CDF36956-55C7-4901-8867-DB5B8CBEAF6E,2020-03-28,249.60,120,,
supplier_5,FBD80661-0F4B-4655-B7F2-B8ED07B1B73B,2020-05-14,1012.17,120,,
supplier_5,98BBD000-E654-464D-96DC-53BC696F2269,2020-04-01,1313.74,90,,
supplier_5,26432081-DA65-4554-A90E-031A6351CF82,2020-05-18,1110.32,60,,
supplier_4,95344C4C-7BD7-40CF-A9DC-03074415E46F,2020-04-04,1246.15,90,,
supplier_4,1256B34B-68C1-45E4-8DF4-225CBD180645,2020-05-21,1066.72,60,,
supplier_4,AE0BCDEC-B214-4A2B-A2EC-E8B7323A2F0A,2020-04-08,1762.30,30,,
supplier_4,EAD6F3E5-956E-43C8-B008-A81838E613C3,2020-05-25,3353.87,120,,
supplier_4,D625DCB5-FE12-43B7-8585-4A260725FD62,2020-04-20,3948.44,90,,
supplier_5,99A27A1E-1A73-40DF-B926-097BC3977A5B,2020-06-06,487.2,60,,
supplier_5,0B3DC346-5B96-4C80-9B9D-476192306E77,2020-04-24,6982.59,30,,
supplier_5,E94C7B05-A0BD-427A-9F47-C240C0964F13,2020-06-10,762.17,30,,
supplier_5,5AEB516A-6A4B-4441-B0C8-A4F51ACCAFEF,2020-04-28,1100.74,120,,
supplier_5,79C9D4DB-ED28-4745-B46C-22CA11548912,2020-06-14,1960.31,90,,
supplier_5,C6B9CD68-0340-4C39-8316-8A22817A7A85,2020-05-02,1193.89,60,,
supplier_5,ED86F7C8-C358-4FC4-B3B7-16FA058E14BC,2020-06-17,2309.46,30,,
supplier_6,B0F3A51E-51D5-4479-A62F-88C113207A46,2020-05-13,368.3,120,,
supplier_6,20D4449F-2F31-40D4-9021-C45D77133F3E,2020-03-31,1203.61,90,,
supplier_6,9112544D-7995-4D44-A6FE-286661C38BAA,2020-05-17,559.18,60,,
supplier_7,ABA6F18E-13E4-4C4A-BD01-AD0D4C3407CC,2020-04-04,583.75,30,,
supplier_7,7F7F18CE-D8EC-49D5-8F73-E025B9064572,2020-05-21,1375.65,120,,
supplier_7,ACEEED81-B05E-45DA-AEFD-F49148428F63,2020-04-08,1420.22,90,,
supplier_7,D4499381-A977-4FC2-9C01-745DD1E2E886,2020-05-25,2981.80,60,,
supplier_8,7A57E0F1-98B8-4540-AB7D-C8C7988468B2,2020-04-20,168.37,30,,
supplier_8,054BD7E6-D117-46AA-BEF9-B3BD8D0A7BAD,2020-06-06,5049.94,120,,
supplier_8,856B4D77-5E52-4071-875E-9599BB272F24,2020-04-24,4796.52,90,,
supplier_8,E7BE5B1A-18EF-43A4-8D04-C63B9BDA84A2,2020-06-10,455.9,60,,
supplier_8,0550B036-284C-4A27-AF81-092C41D22951,2020-04-28,1477.66,60,,
supplier_8,900DE18F-2992-4571-BB37-17F34178BF49,2020-06-14,90.24,30,,
supplier_8,A1884D7C-C0BF-46C0-A2A5-CB5ADD020C14,2020-05-02,1665.81,120,,
supplier_8,C108994C-103A-490A-945E-A14BC084EACD,2020-03-28,2384.39,90,,
supplier_9,0AA130ED-5CC6-49A9-80E0-9ED30CFC0B7F,2020-05-13,816.96,60,,
supplier_9,758D6108-3B16-463E-B4B1-83AE9C1E2064,2020-03-31,8626.53,30,,
supplier_9,C84F8C73-5C4B-410E-825B-F1D06D82836C,2020-05-17,200.11,120,,
supplier_10,C57D198B-6DB0-4CA2-91B1-D1D1E065F5FC,2020-04-04,988.68,90,,
supplier_10,53BDBEFC-2F4A-4579-AAFB-6378E4848698,2020-05-21,9487.25,60,,
supplier_10,02AC54FA-D600-4031-B160-F5C97B01C5AC,2020-04-08,1343.83,30,,
supplier_10,4291030C-9F15-44B7-B04B-DA551641D780,2020-06-02,2143.40,120,,
supplier_11,CABDB452-BB87-4294-83A5-C83DF86C026E,2020-04-20,1558.98,90,,
supplier_11,97568F72-CE3D-470E-9E82-DF69A2B1971F,2020-06-06,2553.55,60,,
supplier_11,C5B8D34D-A77D-4534-AD10-FB589D794AD8,2020-04-24,550.12,30,,
supplier_11,1D016909-D9CC-48B1-9CDC-E6B706F7F8F9,2020-06-10,795.70,120,,
supplier_11,D53F5E7F-EB1C-4101-8DBE-85B47783FF8F,2020-04-28,8520.27,90,,
supplier_11,2B162206-3BBE-4B12-B535-F410BF59B2FD,2020-06-14,765.84,90,,
supplier_11,1DE3AAF9-3853-4B0A-A93E-CEF779314D62,2020-05-02,1521.42,60,,
supplier_1,FFBF66B6-3FB6-47A4-90B0-FB7F8B058825,2020-03-28,2149.99,30,,
supplier_1,0D6D4176-901E-48BB-AC2F-9F6D0AFBF3B9,2020-05-13,3346.89,120,,
supplier_1,38E767AD-CA38-44F5-B456-8409B765A1AC,2020-03-31,411.46,90,,
supplier_1,0FDC6AA8-EE13-4B4E-B92C-C420B6430173,2020-05-17,3011.3,60,,
supplier_1,3EA939AF-636C-4E58-BFFB-68B902DF1D3C,2020-04-04,3777.61,30,,
supplier_2,0AAEABD3-5381-4EB2-83E3-57D4F58B3A70,2020-05-21,699.18,120,,
supplier_2,084F9312-3C2F-4B05-A7AF-AE034E24F4F7,2020-04-08,1660.75,90,,
supplier_3,CD7D0863-ABA4-4852-B35F-ABF8A51DAEE7,2020-06-02,236.33,60,,
supplier_3,433D18CA-0F17-4C17-8BCB-B10FAB7AF020,2020-04-20,1908.90,30,,
supplier_3,EE7BC83F-5133-4B2A-B4F1-23823A345F65,2020-06-06,67.47,120,,
supplier_3,7A1BED45-9A1F-431B-82C9-F23CBF3AC4B8,2020-04-24,408.5,90,,
supplier_3,0FD8D5C1-1C2A-4F5D-AC4A-61E9A64A2CC5,2020-06-10,6587.62,60,,
supplier_3,2ECA94EF-24B1-499E-8264-D1686DBE25AD,2020-04-28,565.20,30,,
supplier_3,E32B119F-E77B-4655-A4C7-FB0F2F186CFB,2020-06-14,1134.77,120,,
supplier_4,DDB4E64F-05D0-4DEF-89B9-F317B264B2A6,2020-05-10,216.34,120,,
supplier_4,819C6F7A-CB36-4836-B5CD-0B129CF8DE27,2020-03-28,2379.92,90,,
supplier_4,F90F6B41-6AAD-4AB6-A4E4-49DFF865E6D5,2020-05-14,3100.49,60,,
supplier_4,28B95CD4-F5C6-42B2-B2AF-D59D4F1C0131,2020-03-31,269.6,30,,
supplier_4,6E36606A-FC7C-469F-91AC-74C2BE87D25A,2020-05-17,2810.64,120,,
supplier_4,5B23D3C4-6A3C-49FD-9167-87FBD3658466,2020-04-04,54.21,90,,
supplier_4,3462D4D9-16D1-4C85-9E34-41EFE8779DF2,2020-05-21,1176.79,60,,
supplier_5,BFCD2DAF-819C-4CEF-8380-E7B84F10008D,2020-04-16,1850.36,30,,
supplier_6,97E6BA28-07ED-4465-A99D-DA8B2A7B85FD,2020-06-02,3793.93,120,,
supplier_6,674EC846-E321-4132-8F69-4290FD7A32ED,2020-04-20,802.76,30,,
supplier_3,EB40C46F-AF61-45F9-834C-642187BF8082,2020-05-29,1737.34,120,,
supplier_4,97861D43-48FA-4026-A44D-AFE3673331F6,2020-04-24,746.91,120,,
supplier_4,09CE5BE6-AE9A-40E5-8CDD-4F4BD8E4FF4C,2020-06-10,2011.49,90,,
supplier_4,442F0457-17E9-475C-BDA3-A476CEBF068A,2020-04-28,144.38,60,,
supplier_4,4BE3DB27-BB5B-46F8-B153-9B0DEBD81E82,2020-06-13,9192.21,90,2020-09-11,9192.21
supplier_9,222ADC6A-6E6C-4932-9599-E72FFD0E7259,2020-04-14,4357.56,30,,
supplier_7,DA700FEC-CF33-42F7-8B3B-8966C1095AD5,2020-05-31,1085.13,120,,
supplier_7,7E78F939-534F-4BBD-8FDD-89CD271F7E21,2020-04-26,1950.70,90,,
supplier_8,660B9CF8-838A-44D2-B7EA-536B04D8D1F4,2020-06-12,468.28,60,,
supplier_8,85526DF2-B26D-4964-A2F9-D75229C389D1,2020-04-30,6886.85,30,,
supplier_8,6CE680DD-2110-4563-BCA5-07EE25424BBA,2020-06-16,357.42,120,,
supplier_8,F5001FB8-DA05-4309-887A-E4E19B16D9C2,2020-05-04,640.0,90,,
supplier_8,BDAACCBA-478E-4C54-B43F-D9F20EC0F8B9,2020-03-22,7747.57,60,,
supplier_8,C5117470-2E3B-4A5E-B7CA-09D7012E95E0,2020-05-08,1145.15,60,,
supplier_8,9E76C744-0E84-4982-909C-30EB3958EE85,2020-03-26,2277.72,30,,
supplier_9,089B7968-8B28-4A91-8BB6-34B78002B37A,2020-05-20,1376.29,120,,
supplier_9,215FC7DD-B9A2-4DEA-97BE-E4F3412D1F85,2020-04-06,2959.87,90,,
supplier_9,358BF2CC-A36C-46B2-8A8E-04533DE85C20,2020-05-23,154.44,60,,
supplier_9,BB1EED3F-EF5A-455B-AB7F-E040507CBEAF,2020-04-10,559.1,30,,
supplier_9,241BFDED-3479-4BA3-97DB-52411CCD86B3,2020-05-27,1356.59,120,,
supplier_10,45D8D3ED-66D8-45B1-91DB-DA232C58296F,2020-04-14,441.16,90,,
supplier_10,A14A1719-B9DA-448C-B6E5-875167D41160,2020-05-31,1466.74,60,,
supplier_11,A2F41A76-42CD-4C3B-BF73-2E0FDEB4BBAB,2020-04-26,82.31,30,,
supplier_11,32EA15F3-6F57-4CB8-AD94-566CE60ED4F3,2020-06-12,4953.88,120,,
supplier_11,D4378899-0936-4D14-A28D-65C89441F7D6,2020-04-30,4748.46,90,,
supplier_11,8CDFA2DB-6EDF-404A-B5DA-BE7C73C8A627,2020-06-16,254.3,60,2020-08-15,254.3
supplier_7,FB5225EF-15B5-494A-AE02-4A5B59EA9BC3,2020-04-25,6723.12,60,,
supplier_7,17A4777B-5A83-4E58-8955-CE7FB4D2B63A,2020-06-11,633.69,30,,
supplier_7,C821143A-32BF-4B89-8199-741FFD40E516,2020-04-29,1936.59,120,,
supplier_8,F156D021-EE51-440F-9A39-3EFF5DC82FE2,2020-03-25,352.16,90,2020-06-23,352.16
supplier_3,FEA9091B-908E-4440-B247-947445F8939D,2020-05-02,5804.25,90,,
supplier_3,19DAB72F-A18C-4A78-BF21-C8C19814ACBF,2020-06-18,173.82,60,,
supplier_4,8F82D77D-E19A-4D13-8099-750E292CC6DF,2020-05-06,707.40,30,2020-06-05,707.40
supplier_10,289D6CA5-CE1D-4AEA-AE95-97ECA7F3FACE,2020-06-14,2524.48,30,,
supplier_10,A7FB557E-E5E4-4A4D-8267-28A73C540087,2020-05-02,2116.6,120,,
supplier_10,2909747E-F87D-4BFF-BD6C-6939E9C3191A,2020-06-17,3329.63,90,,
supplier_11,EB3E1C3D-9FF6-4296-95C7-BA7C23578CD7,2020-05-13,401.21,60,,
supplier_11,3CC1EAEC-55E6-4C0B-9FF1-8B6EF346DC57,2020-03-31,1436.78,30,,
supplier_1,DCD9E402-5848-4ED6-843A-6FDC90F8F44E,2020-05-17,57.35,120,,
supplier_1,4A9DFC29-A1F8-4353-BE6A-1DE9A087DC20,2020-04-04,688.93,90,,
supplier_1,3007A822-9EE7-48B6-93C0-6BFD7018F62C,2020-05-21,1651.50,60,,
supplier_1,204D98DB-15EE-4B9C-9E15-E602FE589202,2020-04-08,230.7,30,,
supplier_1,13CBF217-A81E-4AE7-87FD-A8B107E57569,2020-05-25,2846.65,120,,
supplier_2,57267682-CDD0-437A-83C3-AFCBA8DE1F4F,2020-04-20,78.22,90,,
supplier_2,F70B580E-D3E8-4C63-92A4-D8E0FBC2DE8B,2020-06-06,4779.80,60,,
supplier_2,7ABA746F-C6C8-4D78-929B-E31A0BB2486F,2020-04-24,4661.37,30,,
supplier_2,607FE2C4-36AE-4A3C-AF5E-9C2E8503CD96,2020-06-10,365.94,120,,
supplier_2,95C5ABF6-4EB5-43F0-9581-EA7882BB9FE5,2020-04-28,1410.52,120,,
supplier_2,D36DA3F5-615C-4B6E-8D32-5AC36167B851,2020-06-14,91.9,90,,
supplier_2,6668B58D-2083-4A29-9FEC-7707F53AAF21,2020-05-02,1575.66,60,,
supplier_2,B8EAB56D-F59D-4636-AF28-1DC3F6043A4A,2020-03-27,2317.24,30,,
supplier_3,7C230F26-8B44-4158-AE73-C4F9ABA95255,2020-05-13,762.81,120,,
supplier_3,9AA52B56-5FFE-45DC-920F-0717FCEB5CEE,2020-03-31,8356.38,90,,
supplier_3,FCF642EF-4F28-4756-BC86-2A903EE9E2F5,2020-05-17,32.96,60,,
supplier_4,3CBBDCA1-D1AD-4C4A-9A2E-6EE546BE8E8C,2020-04-04,934.85,30,,
supplier_4,15ABE31E-7D92-4434-8F95-44F3E3E0B9F4,2020-05-21,9217.43,120,,
supplier_4,2A4237F4-5FA6-4E58-9D81-72B41B210FD6,2020-04-08,1880.0,90,,
supplier_4,7A057EB3-99AC-42F0-8AF3-4ADC74976DE1,2020-06-02,2767.57,60,,
supplier_5,7CA87F33-DC5B-4446-B7BC-5094C3A01012,2020-04-20,2846.15,30,,
supplier_5,DC01B6AA-A6D1-4E94-AF11-33DC0B204B3D,2020-06-06,3694.72,120,,
supplier_5,9995699F-B04A-479C-8AB3-110BB81F3176,2020-04-24,644.29,90,,
supplier_5,6BAA4917-1835-40C8-AF17-7BECF822B819,2020-06-10,926.87,60,,
supplier_5,504F5A43-7FE8-4C9D-9FF0-997CF889E8AC,2020-04-28,1650.44,30,,
supplier_5,12EA617F-8E52-495C-B449-16F4E87D85C7,2020-06-14,4816.27,90,2020-09-12,4816.27
supplier_10,7371529B-E87A-4FBA-ABE2-3D0A03C60616,2020-04-23,1157.36,90,,
supplier_10,9CECBA0B-BEFF-42B4-A33B-DF336F0EDC37,2020-06-09,1371.94,60,,
supplier_10,1589087D-D5E9-4611-8B9B-61906FC55AB6,2020-04-27,1401.51,30,2020-05-27,1401.51
supplier_6,C70EFAF4-D485-4807-9CCA-5F2422D3CDBE,2020-06-04,6853.60,120,,
supplier_7,5684D59B-CCC7-48D3-A948-236E2F8E3EEC,2020-04-30,698.17,90,,
supplier_7,76DC1F3B-A6C0-4FF4-A580-E12D7A5CDE2A,2020-06-16,1979.74,60,,
supplier_7,A5399298-57C9-43D4-832E-C60E2C43DAEB,2020-05-04,482.32,60,,
supplier_7,2989CA3F-DFFF-4B3D-A799-1E3D9077969B,2020-03-22,1128.89,30,,
supplier_7,FD1029F6-30FD-43AF-A11F-67F65365F07D,2020-05-08,2266.47,120,,
supplier_7,950AE330-67FB-45E2-8A50-D6389F9989B7,2020-03-26,268.4,90,,
supplier_7,B91CB1C3-9473-49C4-BFED-67DEDBC12B8F,2020-05-11,5886.61,60,,
supplier_8,33E11490-59EE-41BE-A0A7-B02AD2EDC841,2020-04-06,107.19,30,,
supplier_8,C8BA4DA7-4B1D-4DFA-AE14-231F48025507,2020-05-23,994.76,120,,
supplier_9,60E4905E-4456-475E-A7C2-90C3DDA1EC03,2020-04-10,9516.33,90,,
supplier_9,6C9819D4-99F9-457A-B334-FFB7194CBC20,2020-05-27,645.91,60,,
supplier_9,91ED17C6-AD76-4619-9B51-7CD8D3356AEC,2020-04-14,1944.80,30,,
supplier_9,98E8F9FF-4F43-4EB2-A625-47B66BA9A33C,2020-05-31,377.38,120,,
supplier_9,06E2BC3F-DE8A-438E-9CB2-ABD84DBC0263,2020-04-18,2460.95,90,,
supplier_9,50276175-4721-4645-8F95-D6CCA03DE06C,2020-06-12,3154.52,60,,
supplier_10,6EFE4ECC-1BB2-4407-8284-810A13080B86,2020-04-30,1001.10,30,,
supplier_10,D9A8D4E1-8A9A-4264-8CF8-1F02A9531327,2020-06-16,4274.67,120,,
supplier_10,33BF111B-B36B-4A35-B920-4E071E97AE15,2020-05-04,108.24,90,,
supplier_10,6E0C981A-DBCD-4F2A-B566-CA0A108B7135,2020-03-22,1216.82,90,,
supplier_10,C94760A0-0893-4B85-B6BD-12326CFEAE87,2020-05-08,1882.39,60,,
supplier_10,D3E44D6A-DE0D-441B-8E72-B7DD57AEB9D1,2020-03-26,3953.97,30,,
supplier_10,1952230F-78C9-4B38-A5B1-28716A578FE9,2020-05-19,2124.54,120,,
supplier_11,0BCAC60B-179A-4340-B208-DECBCC6EE667,2020-04-06,607.11,90,,
supplier_11,C149A68F-C955-4E60-A643-7F6381392223,2020-05-23,7583.69,60,,
supplier_11,04DF7FE4-799D-495C-A794-1AD571E464FE,2020-04-10,1063.26,30,,
supplier_1,472C8AC9-1CC8-45FC-AF99-6BADB2BD2EC0,2020-05-27,1300.83,120,,
supplier_1,A47606EB-5AEA-4B45-8D0F-696AEE1E71AF,2020-04-14,8444.41,90,,
supplier_1,DBE81B22-FE7D-4D31-BC76-7D4FD66878F8,2020-05-31,1493.98,60,,
supplier_1,57C5385B-5CD2-45D7-9521-148B87D2C889,2020-04-18,2510.55,30,,
supplier_2,6A7D1E16-DF43-452E-AC04-CD3210E5F2EC,2020-06-12,518.13,120,,
supplier_2,99266CA9-E286-4CE4-997D-475C0C939BFF,2020-04-30,1323.70,90,,
supplier_2,DB131642-944B-410B-BD9E-9C1BDD1A22C1,2020-06-16,386.28,60,,
supplier_2,4FDA4E21-56B1-48F7-A676-E5054331C11E,2020-05-04,733.85,30,,
supplier_2,70FEEFEE-03A6-4829-A8BE-364A1B3179FC,2020-03-22,1495.42,30,,
supplier_2,C9CA63DA-7E43-449F-A1AC-D2BE54C2D10D,2020-05-08,2020.0,120,,
supplier_2,D95AD478-BC7E-4197-A61E-00818B845522,2020-03-26,3281.57,90,,
supplier_3,9482A1BF-8667-4762-BDA5-C2C322B2616A,2020-05-20,221.14,60,,
supplier_3,D0277D84-2743-450A-B3C1-F7A7030E4B82,2020-04-06,2824.4,30,,
supplier_3,005852FC-C67C-49A5-8055-CEEF9E5E22BC,2020-05-23,64.61,120,,
supplier_3,54CE481B-7F0B-49C8-8F65-001D53CA5D16,2020-04-10,492.19,90,,
supplier_3,68CD9177-3E43-4750-ACDF-2B3CA37F9791,2020-05-27,1302.76,60,,
supplier_4,33879063-4704-45ED-9F07-F691AFAB64CB,2020-04-14,351.33,30,,
supplier_4,DB075348-7BFD-47E6-A933-6EBE266C1C05,2020-05-31,1399.91,120,,
supplier_5,B0ADDE5F-AAE6-46F2-9349-66475E65F088,2020-04-26,28.48,90,,
supplier_5,7697DD95-5BBA-4606-8536-5F30CD453413,2020-06-12,4683.5,60,,
supplier_5,21B97EC0-132A-483C-B3C5-FA7F515FEB16,2020-04-30,4613.63,30,,
supplier_5,102B2532-91DB-40B8-BFF0-C6EE5033FCAC,2020-06-16,200.20,120,2020-10-14,200.20
supplier_1,FE12497D-08BA-486C-B601-F454EE257E81,2020-04-25,1290.29,120,,
supplier_1,624DBDB1-30C6-4E1C-958B-C7B18D961734,2020-06-11,996.86,90,,
supplier_1,3237F6ED-064F-4EC4-812C-3E7354C8BF6D,2020-04-29,2769.44,60,,
supplier_2,F29A3D34-B578-4692-83E7-645AED206672,2020-03-25,16.1,30,,
